patch_id,patch_path,patch_mask_path,stone_id,source_image,source_mask,label,folder,view
2a_2708SE_p06,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p06.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p06_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p07,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p07.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p07_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p08,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p08.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p08_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p09,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p09.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p09_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p10,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p10.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p10_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p11,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p11.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p11_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p12,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p12.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p12_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p13,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p13.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p13_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p14,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p14.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p14_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2708SE_p15,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2708SE_p15.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2708SE_p15_mask.png,2a_2708SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2708SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2708SE_mask.png,1,2a,section
2a_2060SE_p00,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p00.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p00_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p01,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p01.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p01_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p02,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p02.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p02_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p03,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p03.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p03_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p04,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p04.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p04_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p05,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p05.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p05_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p06,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p06.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p06_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p07,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p07.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p07_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p08,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p08.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p08_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p09,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p09.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p09_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p10,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p10.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p10_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p11,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p11.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p11_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p12,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p12.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p12_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p13,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p13.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p13_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p14,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p14.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p14_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p15,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p15.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p15_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_2060SE_p16,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_2060SE_p16.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_2060SE_p16_mask.png,2a_2060SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_2060SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_2060SE_mask.png,1,2a,section
2a_3469SE_2_p00,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p00.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p00_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p01,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p01.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p01_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p02,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p02.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p02_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p03,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p03.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p03_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p04,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p04.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p04_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p05,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p05.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p05_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p06,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p06.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p06_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p07,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p07.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p07_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p08,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p08.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p08_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p09,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p09.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p09_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p10,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p10.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p10_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p11,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p11.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p11_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p12,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p12.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p12_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p13,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p13.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p13_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p14,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p14.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p14_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p15,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p15.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p15_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p16,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p16.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p16_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p17,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p17.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p17_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p18,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p18.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p18_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p19,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p19.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p19_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p20,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p20.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p20_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p21,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p21.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p21_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p22,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p22.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p22_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p23,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p23.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p23_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p24,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p24.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p24_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p25,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p25.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p25_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3469SE_2_p26,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3469SE_2_p26.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3469SE_2_p26_mask.png,2a_3469SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3469SE_2.png,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3469SE_2_mask.png,1,2a,section
2a_3025SE_p00,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p00.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p00_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p01,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p01.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p01_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p02,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p02.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p02_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p03,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p03.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p03_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p04,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p04.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p04_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p05,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p05.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p05_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
2a_3025SE_p06,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/patches/2a_3025SE_p06.png,/home/ikk/renal-calculi-classificaction/experiments/patches/256/2a/masks/2a_3025SE_p06_mask.png,2a_3025SE,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/2a_3025SE.jpg,/home/ikk/renal-calculi-classificaction/DATASET/RESIZED/2a/section/MASKS/2a_3025SE_mask.png,1,2a,section
